Span	12800 Hz			Span	12800 Hz			
1.058100000e+004	5.551252961e-001	-2.103672028e-001		1.058100000e+004	-2.402204495e-001	2.773502481e-002		
1.058200000e+004	5.625344515e-001	-1.890466958e-001		1.058200000e+004	-2.454507879e-001	1.107629252e-002		
1.058300000e+004	5.397883654e-001	-2.360273898e-001		1.058300000e+004	-2.391951251e-001	3.168816233e-002		
1.058400000e+004	4.909271598e-001	-2.161205709e-001		1.058400000e+004	-2.167951686e-001	1.338941688e-002		
1.058500000e+004	4.425921738e-001	-2.737707794e-001		1.058500000e+004	-1.929934920e-001	3.258419101e-002		
1.058600000e+004	5.952091813e-001	-2.131749839e-001		1.058600000e+004	-2.670265321e-001	1.375792254e-002		
1.058700000e+004	4.417971373e-001	-2.170370370e-001		1.058700000e+004	-2.051358018e-001	8.249700493e-003		
1.058800000e+004	4.969461858e-001	-1.990558803e-001		1.058800000e+004	-2.409264972e-001	-2.895223970e-003		
1.058900000e+004	4.717653692e-001	-2.522283196e-001		1.058900000e+004	-2.218694944e-001	2.571941752e-002		
1.059000000e+004	5.637050271e-001	-2.352320552e-001		1.059000000e+004	-2.681905892e-001	3.267203140e-002		
1.059100000e+004	5.334624648e-001	-2.905353308e-001		1.059100000e+004	-2.481099424e-001	4.425637162e-002		
1.059200000e+004	4.655755162e-001	-1.818146706e-001		1.059200000e+004	-2.249470022e-001	-1.169104743e-002		
1.059300000e+004	4.365491867e-001	-2.846398652e-001		1.059300000e+004	-2.113315694e-001	3.184412008e-002		
1.059400000e+004	5.566143394e-001	-2.953333557e-001		1.059400000e+004	-2.672994307e-001	4.070562947e-002		
1.059500000e+004	5.122576952e-001	-2.716319561e-001		1.059500000e+004	-2.493720896e-001	2.796468711e-002		
1.059600000e+004	4.678244889e-001	-3.636871874e-001		1.059600000e+004	-2.328735574e-001	7.201179533e-002		
1.059700000e+004	4.403959811e-001	-2.954389751e-001		1.059700000e+004	-2.159996160e-001	3.254472436e-002		
1.059800000e+004	5.052502751e-001	-2.984236777e-001		1.059800000e+004	-2.562483138e-001	3.595637999e-002		
1.059900000e+004	4.083614647e-001	-3.608601391e-001		1.059900000e+004	-2.035745073e-001	5.646018860e-002		
1.060000000e+004	4.298221767e-001	-3.878633082e-001		1.060000000e+004	-2.258241869e-001	7.480600176e-002		
1.060100000e+004	3.704931438e-001	-3.225693405e-001		1.060100000e+004	-1.937935381e-001	4.740067470e-002		
1.060200000e+004	4.539332092e-001	-3.290500045e-001		1.060200000e+004	-2.284002479e-001	4.319105765e-002		
1.060300000e+004	3.608583212e-001	-3.236243427e-001		1.060300000e+004	-1.840999732e-001	4.138912279e-002		
1.060400000e+004	3.990352750e-001	-3.397431374e-001		1.060400000e+004	-2.195932383e-001	4.325699446e-002		
1.060500000e+004	4.158263803e-001	-3.289633691e-001		1.060500000e+004	-2.248146445e-001	4.125644546e-002		
1.060600000e+004	3.829303980e-001	-3.360002637e-001		1.060600000e+004	-2.050685269e-001	4.150033265e-002		
1.060700000e+004	3.667325377e-001	-3.326279223e-001		1.060700000e+004	-2.005716357e-001	3.922606301e-002		
1.060800000e+004	3.130815923e-001	-3.568461537e-001		1.060800000e+004	-1.767353079e-001	5.564588111e-002		
1.060900000e+004	3.507908583e-001	-3.326035738e-001		1.060900000e+004	-1.936861687e-001	3.503708460e-002		
1.061000000e+004	3.755266964e-001	-3.560253978e-001		1.061000000e+004	-2.123775165e-001	4.534453675e-002		
1.061100000e+004	3.870775700e-001	-3.436918259e-001		1.061100000e+004	-2.178457371e-001	3.436789152e-002		
1.061200000e+004	2.957852483e-001	-3.498672545e-001		1.061200000e+004	-1.642763517e-001	5.203559079e-002		
1.061300000e+004	2.895188034e-001	-3.913473189e-001		1.061300000e+004	-1.770345466e-001	6.991088667e-002		
1.061400000e+004	3.179880083e-001	-3.545265198e-001		1.061400000e+004	-1.847025605e-001	3.674605079e-002		
1.061500000e+004	2.701441944e-001	-3.660163283e-001		1.061500000e+004	-1.634047748e-001	5.395005068e-002		
1.061600000e+004	3.376850784e-001	-3.194292784e-001		1.061600000e+004	-2.033533571e-001	2.123704338e-002		
1.061700000e+004	4.043053687e-001	-4.016949832e-001		1.061700000e+004	-2.400405629e-001	5.601902984e-002		
1.061800000e+004	2.806302607e-001	-3.662181497e-001		1.061800000e+004	-1.758317832e-001	4.785070176e-002		
1.061900000e+004	2.995677888e-001	-3.657215834e-001		1.061900000e+004	-1.924815422e-001	4.197360815e-002		
1.062000000e+004	2.992468476e-001	-3.502438366e-001		1.062000000e+004	-1.910730271e-001	3.165979019e-002		
1.062100000e+004	3.134975433e-001	-3.597879708e-001		1.062100000e+004	-2.000903549e-001	3.878768986e-002		
1.062200000e+004	2.659545541e-001	-3.865136802e-001		1.062200000e+004	-1.796661189e-001	5.817470090e-002		
1.062300000e+004	3.033353984e-001	-3.684689105e-001		1.062300000e+004	-1.919113411e-001	4.181642656e-002		
1.062400000e+004	2.735471427e-001	-3.686428666e-001		1.062400000e+004	-1.833974692e-001	4.030761573e-002		
1.062500000e+004	2.734884620e-001	-3.662657440e-001		1.062500000e+004	-1.791534202e-001	4.480914667e-002		
1.062600000e+004	2.777292132e-001	-3.270856738e-001		1.062600000e+004	-1.805939196e-001	1.989793113e-002		
1.062700000e+004	2.760929763e-001	-3.731720448e-001		1.062700000e+004	-1.888369934e-001	4.076046950e-002		
1.062800000e+004	2.948158681e-001	-3.835107386e-001		1.062800000e+004	-2.065550757e-001	3.584626839e-002		
1.062900000e+004	2.449065447e-001	-3.927096725e-001		1.062900000e+004	-1.735239812e-001	5.840795253e-002		
1.063000000e+004	2.746923864e-001	-3.999441266e-001		1.063000000e+004	-2.032466818e-001	4.762238203e-002		
1.063100000e+004	2.429282814e-001	-3.721265197e-001		1.063100000e+004	-1.742796036e-001	3.795751123e-002		
1.063200000e+004	2.605945468e-001	-3.512363136e-001		1.063200000e+004	-1.791916516e-001	2.462068761e-002		
1.063300000e+004	2.517662048e-001	-3.383529782e-001		1.063300000e+004	-1.671437604e-001	9.605001830e-003		
1.063400000e+004	2.359181792e-001	-3.528475463e-001		1.063400000e+004	-1.700164115e-001	2.253192376e-002		
1.063500000e+004	2.234520316e-001	-4.102206528e-001		1.063500000e+004	-1.811658742e-001	5.033527141e-002		
1.063600000e+004	1.868340820e-001	-3.703525960e-001		1.063600000e+004	-1.489907390e-001	4.283187351e-002		
1.063700000e+004	1.921197921e-001	-3.392916620e-001		1.063700000e+004	-1.343893000e-001	1.892814766e-002		
1.063800000e+004	2.333856821e-001	-3.670599759e-001		1.063800000e+004	-1.801845351e-001	1.699621491e-002		
1.063900000e+004	2.171603143e-001	-3.598731756e-001		1.063900000e+004	-1.728353413e-001	2.128169308e-002		
1.064000000e+004	2.322734594e-001	-3.462833464e-001		1.064000000e+004	-1.722791505e-001	-1.539691272e-004		
1.064100000e+004	2.031135708e-001	-3.719744682e-001		1.064100000e+004	-1.692317821e-001	2.490797327e-002		
1.064200000e+004	2.205548435e-001	-3.450544775e-001		1.064200000e+004	-1.671861382e-001	-1.108332990e-003		
1.064300000e+004	2.180946469e-001	-3.796030283e-001		1.064300000e+004	-1.858244041e-001	1.268443097e-002		
1.064400000e+004	2.258730978e-001	-3.923803270e-001		1.064400000e+004	-1.935470708e-001	1.131277729e-002		
1.064500000e+004	2.167697400e-001	-3.932341635e-001		1.064500000e+004	-1.899938901e-001	1.926239828e-002		
1.064600000e+004	2.257174999e-001	-3.981409669e-001		1.064600000e+004	-1.916496945e-001	6.993589781e-003		
1.064700000e+004	2.059380710e-001	-3.920815885e-001		1.064700000e+004	-1.861011387e-001	1.123527448e-002		
1.064800000e+004	1.674663424e-001	-4.054071307e-001		1.064800000e+004	-1.757526901e-001	4.494134451e-002		
1.064900000e+004	2.212603688e-001	-3.925710022e-001		1.064900000e+004	-1.982027694e-001	-1.571362947e-003		
1.065000000e+004	1.741842180e-001	-3.980210423e-001		1.065000000e+004	-1.710991104e-001	2.230457214e-002		
1.065100000e+004	1.962072551e-001	-3.986174166e-001		1.065100000e+004	-2.012816288e-001	-4.006852459e-003		
1.065200000e+004	1.860322207e-001	-4.164631665e-001		1.065200000e+004	-1.938842668e-001	1.613186687e-002		
1.065300000e+004	1.549500823e-001	-3.940376043e-001		1.065300000e+004	-1.726455726e-001	3.028508375e-002		
1.065400000e+004	1.564841866e-001	-3.987435699e-001		1.065400000e+004	-1.733787275e-001	1.464852041e-002		
1.065500000e+004	1.725857109e-001	-4.024410546e-001		1.065500000e+004	-1.857985025e-001	-1.530206241e-003		
1.065600000e+004	1.731704623e-001	-4.128437340e-001		1.065600000e+004	-1.979365196e-001	3.493820622e-003		
1.065700000e+004	1.647973210e-001	-3.979112208e-001		1.065700000e+004	-1.860488240e-001	-4.978837584e-003		
1.065800000e+004	1.451914310e-001	-3.996648192e-001		1.065800000e+004	-1.812542284e-001	4.934052019e-003		
1.065900000e+004	1.479481906e-001	-4.143339396e-001		1.065900000e+004	-1.800914317e-001	-4.366019183e-003		
1.066000000e+004	1.354549378e-001	-3.996368647e-001		1.066000000e+004	-1.706707837e-001	1.612271309e-004		
1.066100000e+004	1.350564510e-001	-4.216424525e-001		1.066100000e+004	-1.936192044e-001	-6.950185035e-003		
1.066200000e+004	1.352598220e-001	-4.137644470e-001		1.066200000e+004	-1.984262759e-001	-2.443246700e-003		
1.066300000e+004	1.305019557e-001	-4.189953506e-001		1.066300000e+004	-2.027103647e-001	-1.577117576e-002		
1.066400000e+004	1.240783706e-001	-4.233890772e-001		1.066400000e+004	-1.882025497e-001	-2.116698751e-002		
1.066500000e+004	1.038808972e-001	-4.159596264e-001		1.066500000e+004	-1.816657501e-001	-4.096174139e-003		
1.066600000e+004	9.804511815e-002	-4.140712321e-001		1.066600000e+004	-1.789445267e-001	-1.859925934e-002		
1.066700000e+004	9.159548581e-002	-4.352124035e-001		1.066700000e+004	-2.164783760e-001	-7.578952492e-003		
1.066800000e+004	8.586920798e-002	-4.575138092e-001		1.066800000e+004	-2.005382631e-001	-1.461643907e-002		
1.066900000e+004	8.191546053e-002	-4.439747632e-001		1.066900000e+004	-2.166279588e-001	-1.477505000e-002		
1.067000000e+004	6.479063630e-002	-4.289830625e-001		1.067000000e+004	-1.959835041e-001	-1.597340892e-002		
1.067100000e+004	6.551320851e-002	-4.368638098e-001		1.067100000e+004	-1.962180253e-001	-8.780313368e-003		
1.067200000e+004	6.524237245e-002	-4.388908148e-001		1.067200000e+004	-2.026208050e-001	-1.751187510e-002		
1.067300000e+004	6.889961660e-002	-4.478697181e-001		1.067300000e+004	-2.165908599e-001	-2.918900931e-002		
1.067400000e+004	3.937506676e-002	-4.420533180e-001		1.067400000e+004	-2.250224603e-001	1.144855305e-002		
1.067500000e+004	3.473040834e-002	-4.245874584e-001		1.067500000e+004	-2.189885687e-001	-1.635040156e-002		
1.067600000e+004	3.230458498e-002	-4.364961386e-001		1.067600000e+004	-2.035223569e-001	-1.731477591e-002		
1.067700000e+004	2.140099183e-002	-4.466365278e-001		1.067700000e+004	-2.149090626e-001	-1.696091983e-002		
1.067800000e+004	6.995059084e-003	-4.285850823e-001		1.067800000e+004	-2.154175418e-001	-2.156615432e-002		
1.067900000e+004	-9.625740349e-003	-4.272536337e-001		1.067900000e+004	-2.181135760e-001	-4.968214013e-003		
1.068000000e+004	-1.491287537e-002	-4.209127724e-001		1.068000000e+004	-2.124429099e-001	3.918187119e-006		
1.068100000e+004	-1.749554090e-002	-4.386040866e-001		1.068100000e+004	-2.142647368e-001	-1.232776987e-002		
1.068200000e+004	-3.545588627e-002	-4.209037721e-001		1.068200000e+004	-2.171890085e-001	-5.291185760e-003		
1.068300000e+004	-4.470026121e-002	-4.286147654e-001		1.068300000e+004	-2.161568707e-001	-1.366883889e-002		
1.068400000e+004	-4.912788793e-002	-4.278646708e-001		1.068400000e+004	-2.089095299e-001	-4.236494498e-003		
1.068500000e+004	-4.796549678e-002	-4.237007797e-001		1.068500000e+004	-2.292422699e-001	-4.917786441e-003		
1.068600000e+004	-6.534957886e-002	-4.072083235e-001		1.068600000e+004	-2.384193367e-001	4.047161351e-003		
1.068700000e+004	-7.591529936e-002	-4.128230214e-001		1.068700000e+004	-2.300670851e-001	-2.125055359e-002		
1.068800000e+004	-8.804138005e-002	-4.084461033e-001		1.068800000e+004	-2.046833453e-001	-9.672992458e-003		
1.068900000e+004	-9.134535491e-002	-3.985557556e-001		1.068900000e+004	-2.168514653e-001	-1.667639125e-002		
1.069000000e+004	-1.025813594e-001	-4.164941609e-001		1.069000000e+004	-2.091481427e-001	-2.906614783e-002		
1.069100000e+004	-1.201794893e-001	-3.743144274e-001		1.069100000e+004	-2.303561860e-001	7.266731038e-003		
1.069200000e+004	-1.217967793e-001	-3.638761342e-001		1.069200000e+004	-2.218912861e-001	-5.000846774e-003		
1.069300000e+004	-1.306831241e-001	-3.807490468e-001		1.069300000e+004	-2.364391226e-001	3.089801831e-003		
1.069400000e+004	-1.485208869e-001	-3.598426580e-001		1.069400000e+004	-2.520266409e-001	1.075665765e-003		
1.069500000e+004	-1.327412426e-001	-3.663321137e-001		1.069500000e+004	-2.155309390e-001	1.092524641e-003		
1.069600000e+004	-1.581246555e-001	-3.480213583e-001		1.069600000e+004	-2.431293045e-001	-1.358382064e-003		
1.069700000e+004	-1.369791776e-001	-3.546344638e-001		1.069700000e+004	-2.280733906e-001	9.214217552e-003		
1.069800000e+004	-1.798632741e-001	-3.390485644e-001		1.069800000e+004	-2.463824245e-001	1.655614642e-002		
1.069900000e+004	-1.671770215e-001	-3.371669948e-001		1.069900000e+004	-2.379590805e-001	-2.917548825e-003		
1.070000000e+004	-1.878100932e-001	-3.399489820e-001		1.070000000e+004	-2.376537591e-001	-1.322664009e-003		
1.070100000e+004	-1.930623055e-001	-3.457581401e-001		1.070100000e+004	-2.228183013e-001	7.642810937e-003		
1.070200000e+004	-1.992667168e-001	-3.067160249e-001		1.070200000e+004	-2.319901439e-001	2.105631195e-002		
1.070300000e+004	-1.917604506e-001	-2.958574891e-001		1.070300000e+004	-2.305722947e-001	3.206864270e-002		
1.070400000e+004	-2.169158161e-001	-2.923569679e-001		1.070400000e+004	-2.365861299e-001	-3.506269111e-003		
1.070500000e+004	-2.195989639e-001	-2.783595920e-001		1.070500000e+004	-2.468312277e-001	-5.562439879e-003		
1.070600000e+004	-2.081521004e-001	-2.579754889e-001		1.070600000e+004	-2.584317770e-001	1.899789071e-002		
1.070700000e+004	-2.298369855e-001	-2.700686753e-001		1.070700000e+004	-2.296073952e-001	3.831624555e-002		
1.070800000e+004	-2.271545082e-001	-2.414944470e-001		1.070800000e+004	-2.481648509e-001	2.641064434e-002		
1.070900000e+004	-2.311712354e-001	-2.353676409e-001		1.070900000e+004	-2.469784359e-001	2.903093724e-002		
1.071000000e+004	-2.283235043e-001	-2.288933694e-001		1.071000000e+004	-2.377136361e-001	1.247867241e-002		
1.071100000e+004	-2.294320017e-001	-2.236103266e-001		1.071100000e+004	-2.521710909e-001	1.468200713e-002		
1.071200000e+004	-2.226201743e-001	-2.167076021e-001		1.071200000e+004	-2.218336742e-001	3.416315131e-002		
1.071300000e+004	-2.261037230e-001	-1.760873497e-001		1.071300000e+004	-2.416581725e-001	2.872157675e-002		
1.071400000e+004	-2.380719930e-001	-1.913714856e-001		1.071400000e+004	-2.279728528e-001	2.221755830e-002		
1.071500000e+004	-2.466522455e-001	-1.541575044e-001		1.071500000e+004	-2.694040749e-001	2.529779001e-002		
1.071600000e+004	-2.575486600e-001	-1.816750020e-001		1.071600000e+004	-2.088381999e-001	2.002939147e-002		
1.071700000e+004	-2.371217608e-001	-1.553460956e-001		1.071700000e+004	-2.425350466e-001	4.474785407e-002		
1.071800000e+004	-2.400947362e-001	-1.530165970e-001		1.071800000e+004	-2.336586616e-001	1.366368437e-002		
1.071900000e+004	-2.348399162e-001	-1.492974013e-001		1.071900000e+004	-2.520941532e-001	2.587937559e-002		
1.072000000e+004	-2.371155620e-001	-1.231615767e-001		1.072000000e+004	-2.369434554e-001	3.030828196e-002		
1.072100000e+004	-2.593218386e-001	-1.279405802e-001		1.072100000e+004	-2.305779755e-001	1.706947993e-002		
1.072200000e+004	-2.193596810e-001	-9.333647788e-002		1.072200000e+004	-2.190547110e-001	5.661059339e-002		
1.072300000e+004	-2.412258834e-001	-9.799166024e-002		1.072300000e+004	-2.329529062e-001	3.221162680e-002		
1.072400000e+004	-2.203478813e-001	-8.266580105e-002		1.072400000e+004	-2.106484277e-001	3.518361922e-002		
1.072500000e+004	-2.126027048e-001	-7.160304487e-002		1.072500000e+004	-2.344359113e-001	5.724349360e-002		
1.072600000e+004	-2.305072248e-001	-6.471744925e-002		1.072600000e+004	-2.103365305e-001	5.539763284e-002		
1.072700000e+004	-2.254159600e-001	-7.234404236e-002		1.072700000e+004	-2.109324688e-001	3.268758060e-002		
1.072800000e+004	-1.945216507e-001	-4.333873093e-002		1.072800000e+004	-2.171268665e-001	5.803205929e-002		
1.072900000e+004	-2.065775841e-001	-6.473485380e-002		1.072900000e+004	-2.275803646e-001	4.425081867e-002		
1.073000000e+004	-1.932342499e-001	-5.091892928e-002		1.073000000e+004	-1.909589357e-001	4.388692639e-002		
1.073100000e+004	-1.877593249e-001	-2.426650561e-002		1.073100000e+004	-2.169204024e-001	7.145690140e-002		
1.073200000e+004	-1.998637617e-001	-4.805320129e-002		1.073200000e+004	-2.248424823e-001	4.484098028e-002		
1.073300000e+004	-1.861202419e-001	-2.065791935e-002		1.073300000e+004	-2.208998639e-001	5.760006108e-002		
1.073400000e+004	-1.820989847e-001	-4.728910327e-002		1.073400000e+004	-1.709691273e-001	3.113332776e-002		
1.073500000e+004	-1.720728278e-001	-3.370351344e-002		1.073500000e+004	-2.033558595e-001	4.807126287e-002		
1.073600000e+004	-1.824061424e-001	-1.702615991e-002		1.073600000e+004	-2.086904620e-001	5.361864047e-002		
1.073700000e+004	-1.693358421e-001	-1.052584685e-002		1.073700000e+004	-2.001178640e-001	5.588231108e-002		
1.073800000e+004	-1.381214857e-001	5.302615464e-004		1.073800000e+004	-1.951675299e-001	6.791796385e-002		
1.073900000e+004	-1.264169961e-001	1.715099812e-002		1.073900000e+004	-1.892640780e-001	6.148851989e-002		
1.074000000e+004	-1.523634791e-001	2.205828391e-002		1.074000000e+004	-1.903609516e-001	6.028768360e-002		
1.074100000e+004	-1.320157349e-001	2.362881787e-003		1.074100000e+004	-1.764489653e-001	4.470436655e-002		
1.074200000e+004	-1.132034510e-001	2.735078894e-002		1.074200000e+004	-1.885256442e-001	5.832879548e-002		
1.074300000e+004	-1.194384992e-001	2.042442001e-002		1.074300000e+004	-1.740107601e-001	5.864193025e-002		
1.074400000e+004	-1.306241155e-001	3.200775757e-002		1.074400000e+004	-1.903468317e-001	5.154695332e-002		
1.074500000e+004	-9.176196158e-002	2.468776889e-002		1.074500000e+004	-1.724635489e-001	6.724748984e-002		
1.074600000e+004	-1.121428609e-001	2.818325721e-002		1.074600000e+004	-1.832150071e-001	5.549596038e-002		
1.074700000e+004	-9.850543737e-002	3.396968916e-002		1.074700000e+004	-1.745897473e-001	6.527140400e-002		
1.074800000e+004	-8.591286093e-002	2.401018143e-002		1.074800000e+004	-1.719502473e-001	6.008610118e-002		
1.074900000e+004	-7.809078693e-002	4.223474488e-002		1.074900000e+004	-1.681902007e-001	6.763701432e-002		
1.075000000e+004	-8.474290371e-002	3.281337023e-002		1.075000000e+004	-1.722413940e-001	6.095744065e-002		
1.075100000e+004	-1.032016873e-001	2.730627544e-002		1.075100000e+004	-1.815147607e-001	4.004133405e-002		
1.075200000e+004	-8.514917642e-002	3.991084918e-002		1.075200000e+004	-1.858798789e-001	4.545403414e-002		
